1_id	1_span	1_anno_ptb:pos	1_meta_Author	1_meta_Date	1_meta_Dialect	1_meta_File_name	1_meta_Foreign_original	1_meta_Genre	1_meta_Period	1_meta_Prototypicaltext_category	1_meta_Relationship_to_spoken_language	1_meta_Text_name	1_meta_Verse_or_prose	2_id	2_span	2_anno_ptb:cat	3_id	3_span	3_anno_ptb:cat	4_id	4_span	4_anno_ptb:pos	5_id	5_span	5_anno_ptb:pos	6_id	6_span	6_anno_ptb:cat	7_id	7_span	7_anno_ptb:cat
19363442	all	Q	'NULL'	c1440	Northern	cmthorn.mx4	'NULL'	Handbooks, medicine	mx4	'NULL'	'NULL'	Liber de Diversis Medicinis	'NULL'	19363439	it stande all a daye & a nyghte	IP	19363443	all a daye & a nyghte	NP	19363445	daye	N	19363445	daye	N	19363443	all a daye & a nyghte	NP	19363443	all a daye & a nyghte	NP
19363931	ilk	Q	'NULL'	c1440	Northern	cmthorn.mx4	'NULL'	Handbooks, medicine	mx4	'NULL'	'NULL'	Liber de Diversis Medicinis	'NULL'	19363927	& do so ilk a daye	IP-IMP	19363932	ilk a daye	NP	19363934	daye	N	19363934	daye	N	19363932	ilk a daye	NP	19363932	ilk a daye	NP
19364200	ilk	Q	'NULL'	c1440	Northern	cmthorn.mx4	'NULL'	Handbooks, medicine	mx4	'NULL'	'NULL'	Liber de Diversis Medicinis	'NULL'	19364196	& remewe it ilk daye anes .	IP-IMP	19364201	ilk daye anes	NP	19364202	daye	N	19364202	daye	N	19364201	ilk daye anes	NP	19364201	ilk daye anes	NP
19364324	ilk	Q	'NULL'	c1440	Northern	cmthorn.mx4	'NULL'	Handbooks, medicine	mx4	'NULL'	'NULL'	Liber de Diversis Medicinis	'NULL'	19364322	& drynk ilk a day a mese at +te morne & at +te euen	IP-IMP	19364325	ilk a day	NP	19364327	day	N	19364327	day	N	19364325	ilk a day	NP	19364325	ilk a day	NP
19376573	elche	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19376570	+tu werest elche dai faire clo+des	IP	19376574	elche dai	NP	19376575	dai	N	19376575	dai	N	19376574	elche dai	NP	19376574	elche dai	NP
19379607	eche	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19379604	and *con* go+d eche dai to chirche alse 0 0 *T*-1 shep * to uolde .	IP-MAT	19379608	eche dai	NP	19379609	dai	N	19379609	dai	N	19379608	eche dai	NP	19379608	eche dai	NP
19386936	al	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19386934	and *con* al +tese two and sixti dages ; forleten blisfulle songes . and plege .	IP-MAT	19386937	al +tese two and sixti dages	NP	19386943	dages	NS	19386943	dages	NS	19386937	al +tese two and sixti dages	NP	19386937	al +tese two and sixti dages	NP
19390747	eche	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19390744	*ICH*-1 we eche dai don	IP	19390748	eche dai	NP	19390749	dai	N	19390749	dai	N	19390748	eche dai	NP	19390748	eche dai	NP
19396578	al	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19396565	Swo mote we flite togenes ure fule lustes . al +te fuwerti dages	IP	19396579	al +te fuwerti dages	NP	19396582	dages	NS	19396582	dages	NS	19396579	al +te fuwerti dages	NP	19396579	al +te fuwerti dages	NP
19410350	lit	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19410347	wi+d-innen a lit dages	PP	19410349	a lit dages	NP	19410351	dages	NS	19410351	dages	NS	19410349	a lit dages	NP	19410349	a lit dages	NP
19432017	al	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19432010	and swilch hem shal leste al +te endelese dai . 0 +tat *T*-1 is afre abuten ende .	IP-MAT	19432018	al +te endelese dai . 0 +tat *T*-1 is afre abuten ende	NP	19432021	dai	N	19432021	dai	N	19432018	al +te endelese dai . 0 +tat *T*-1 is afre abuten ende	NP	19432018	al +te endelese dai . 0 +tat *T*-1 is afre abuten ende	NP
19442317	eche	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19442318	eche dai bi ure haue * helpe wrecche men	IP	19442319	eche dai	NP	19442320	dai	N	19442320	dai	N	19442319	eche dai	NP	19442319	eche dai	NP
19449514	eche	Q	X	'NULL'	EMO	CMTRINIT	X	'NULL'	MX/1	INSTR REL	WRITTEN	'NULL'	PROSE	19449515	eche he+ge dai fede mid godes worde +te hungrie soule 0 +te *T*-6 *pro* haue+d 0 *T*-7 to witen	IP	19449516	eche he+ge dai	NP	19449518	dai	N	19449518	dai	N	19449516	eche he+ge dai	NP	19449516	eche he+ge dai	NP
19454305	+alche	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19454304	*T*-1 +alche dai ba+de clepie+d to me , 0 +de *T*-2 am +gure fader	IP	19454306	+alche dai	NP	19454307	dai	N	19454307	dai	N	19454306	+alche dai	NP	19454306	+alche dai	NP
19456671	+Alche	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19456672	+Alche dai me cume+d sonden on mine +tohtes +tat ic scall neuliche cumen te-foren him , and +giuen him and-sware , hwat 0 *T*-2 ic habbe mid his eihte +gedon .	IP-MAT	19456673	+Alche dai	NP	19456674	dai	N	19456674	dai	N	19456673	+Alche dai	NP	19456673	+Alche dai	NP
19457504	alche	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19457498	*T*-2 godd us mene+ge+d alche dai	IP	19457505	alche dai	NP	19457506	dai	N	19457506	dai	N	19457505	alche dai	NP	19457505	alche dai	NP
19457823	+allche	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19457819	*T*-2 alle hadede +allche dai wer+gi+d +dar hwile 0 +de *T*-3 hie sin+ge+d godes lofsang at prime	IP	19457824	+allche dai	NP	19457825	dai	N	19457825	dai	N	19457824	+allche dai	NP	19457824	+allche dai	NP
19474280	alche	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19474276	*T*-1 spek+d +giet alche dai +durh +dene selm 0 +de *T*-2 +du +gesikst o+der iherst	IP	19474281	alche dai	NP	19474282	dai	N	19474282	dai	N	19474281	alche dai	NP	19474281	alche dai	NP
19486877	Al	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19486878	Al dai +dar cume+d *ICH*-1 to +tohtes , al swo 0 0 *T*-2 do+d fli+gen to sare .	IP-MAT	19486879	Al dai	NP	19486880	dai	N	19486880	dai	N	19486879	Al dai	NP	19486879	Al dai	NP
19504627	all	Q	X	'NULL'	EMO	CMVICES1	X	'NULL'	M1	INSTR REL	WRITTEN	'NULL'	PROSE	19504619	*con* +danne after non drinke+d all dai+g	IP	19504628	all dai+g	NP	19504629	dai+g	N	19504629	dai+g	N	19504628	all dai+g	NP	19504628	all dai+g	NP
19518789	euery	Q	X	'NULL'	EML	CMVICES4	FRENCH	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	19518787	oure euery daies bred	NP	19518788	oure euery daies	NP	19518790	daies	N$	19518790	daies	N$	19518788	oure euery daies	NP	19518788	oure euery daies	NP
19520237	euery	Q	X	'NULL'	EML	CMVICES4	FRENCH	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	19520233	*T*-3 we mowe euery daye haue in remembraunce for loue of hym	IP	19520238	euery daye	NP	19520239	daye	N	19520239	daye	N	19520238	euery daye	NP	19520238	euery daye	NP
19520305	euery	Q	X	'NULL'	EML	CMVICES4	FRENCH	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	19520304	of euery day	PP	19520306	euery day	NP	19520307	day	N	19520307	day	N	19520306	euery day	NP	19520306	euery day	NP
19520337	euery	Q	X	'NULL'	EML	CMVICES4	FRENCH	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	19520326	*T*-2 God +gyue+t to his chanounes *ICH*-3 *ICH*-5 euery day 0 +tat *T*-4 don his seruice and *T*-4 syngen his oures , +tat is to alle goode hertes 0 +tat *T*-6 euery day swetliche and be verray loue maken memorie and remembraunce of his passioun	IP	19520338	euery day	NP	19520339	day	N	19520339	day	N	19520338	euery day	NP	19520338	euery day	NP
19520374	euery	Q	X	'NULL'	EML	CMVICES4	FRENCH	'NULL'	M3/4	INSTR REL	WRITTEN	'NULL'	PROSE	19520373	*T*-6 euery day swetliche and be verray loue maken memorie and remembraunce of his passioun	IP	19520375	euery day	NP	19520376	day	N	19520376	day	N	19520375	euery day	NP	19520375	euery day	NP
19525106	eche	Q	X	'NULL'	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19525101	And ouer this eche day was he fed schynyngly , bothe for *ICH*-1 schynyng of vessel and precious foode .	IP-MAT	19525107	eche day	NP	19525108	day	N	19525108	day	N	19525107	eche day	NP	19525107	eche day	NP
19544329	eche	Q	X	'NULL'	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19544317	And for a long tyme aftur he was eche day techyng in +te temple .	IP-MAT	19544330	eche day	NP	19544331	day	N	19544331	day	N	19544330	eche day	NP	19544330	eche day	NP
19567320	al	Q	X	'NULL'	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19567321	al +te day bytookne+t ly+gt of grace 0 +tat man is inne *T*-1	IP	19567322	al +te day	NP	19567324	day	N	19567324	day	N	19567322	al +te day	NP	19567322	al +te day	NP
19604609	al	Q	X	'NULL'	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19604603	*T*-1 stonde +ge here al day ydel fro traueyle of +tis vyne+gerd	IP	19604610	al day	NP	19604611	day	N	19604611	day	N	19604610	al day	NP	19604610	al day	NP
19611877	eche	Q	X	'NULL'	EML	CMWYCSER	X	'NULL'	M3	INSTR REL	X	'NULL'	PROSE	19611876	his eche day breed	NP	19611878	eche day	NP	19611879	day	N	19611879	day	N	19611878	eche day	NP	19611878	eche day	NP
